device_id,gender,age,age_cate,timestamp,longitude,latitude,hour,lon_jitter,lat_jitter,size_for_plot,hour_oct
-6764712382291069515,M,34,A32-40,2016-05-02 18:16:40,113.06,23.04,18,113.06305363924255,23.034619376050475,1,6
6297639346618688092,M,31,A29-31,2016-05-06 00:16:01,112.53,37.83,0,112.52559287106682,37.83161284216131,1,0
7595690387358317460,F,37,A32-40,2016-05-02 21:16:47,118.05,24.57,21,118.04886989232527,24.570162690373202,1,7
3672282396637512645,M,47,A40+,2016-05-02 10:12:43,119.05,35.34,10,119.04803372159401,35.34014387854916,1,3
-6991897537233406012,M,34,A32-40,2016-05-03 18:54:24,121.55,29.75,18,121.55318429079594,29.750378046664917,1,6
-1666703640169333340,M,34,A32-40,2016-05-06 20:33:26,109.38,21.7,20,109.38157066992733,21.70387935208601,1,6
-7273298853712740097,M,31,A29-31,2016-05-03 07:58:23,113.63,37.65,7,113.6311148703185,37.650274563929926,1,2
3604668519766632074,M,27,A27-28,2016-05-02 19:39:03,117.09,30.52,19,117.0873037769376,30.521210274857843,1,6
-944655778277031837,M,37,A32-40,2016-05-05 16:13:23,122.82,45.63,16,122.82286938418477,45.62417234667683,1,5
-6041292592779525368,M,33,A32-40,2016-05-01 17:22:33,115.61,38.92,17,115.61262010371019,38.9197173176942,1,5
5920922116276970863,M,27,A27-28,2016-05-03 20:52:11,121.0,31.27,20,121.00113904632664,31.268121338025736,1,6
3393320410917976806,F,27,A27-28,2016-05-02 20:27:51,112.01,27.73,20,112.00830719636154,27.728827726291843,1,6
2389165344071064075,F,29,A29-31,2016-05-03 11:13:13,120.34,36.07,11,120.34022044462914,36.06976185633889,1,3
-7216098183952555662,F,28,A27-28,2016-05-04 20:29:40,120.46,30.23,20,120.45953843596389,30.223217908227284,1,6
-7563258936376823398,M,25,A23-26,2016-05-01 15:54:59,123.93,47.37,15,123.93670473433271,47.37197155722255,1,5
1410823105254491090,M,26,A23-26,2016-05-01 13:44:26,110.39,23.54,13,110.38727138520015,23.53507976356736,1,4
-4198044223027373079,M,21,A22-,2016-05-04 11:30:07,119.9,28.45,11,119.89840371361333,28.450485299262457,1,3
9038682492498461549,M,26,A23-26,2016-05-03 16:39:33,116.98,40.01,16,116.9757982410325,40.01120777657295,1,5
-5935411131112829781,M,43,A40+,2016-05-05 09:50:21,112.86,27.24,9,112.86285024404329,27.238067922355818,1,3
2048912178010776797,M,32,A32-40,2016-05-02 00:13:29,121.66,29.97,0,121.658846401438,29.968638358874834,1,0
1616878842383586091,F,25,A23-26,2016-05-07 08:22:02,110.34,20.06,8,110.34137300682546,20.059358830037244,1,2
-2975746691063869447,F,34,A32-40,2016-05-05 23:28:41,116.3,39.84,23,116.29850923535756,39.84064816648262,1,7
-5707748707013777678,M,25,A23-26,2016-05-06 07:50:46,116.41,40.0,7,116.41097219439617,39.99673973536684,1,2
6882728955240210047,M,48,A40+,2016-05-05 11:22:53,113.92,22.5,11,113.9155272553364,22.496212805191814,1,3
2049716158298612277,M,31,A29-31,2016-05-06 08:33:02,103.61,36.5,8,103.6119101453481,36.49757162516595,1,2
7422690844079816096,M,36,A32-40,2016-05-07 04:18:55,113.8,22.75,4,113.80124416685196,22.75133705518721,1,1
7026752748597373052,F,25,A23-26,2016-05-06 12:17:58,112.89,27.86,12,112.89017176469541,27.85994342251885,1,4
-4248738603898077147,M,28,A27-28,2016-05-02 00:41:49,113.23,23.11,0,113.22954189640608,23.109725386428874,1,0
-7273298853712740097,M,31,A29-31,2016-05-06 18:18:19,113.63,37.65,18,113.62372742041144,37.651046377296765,1,6
-42961107734561676,M,28,A27-28,2016-05-02 04:59:56,117.98,24.6,4,117.97527007465337,24.600041237532615,1,1
-8246059292821443986,M,29,A29-31,2016-05-05 15:39:06,114.18,22.84,15,114.1829199208733,22.83880299890843,1,5
7230688931222713019,F,28,A27-28,2016-05-03 06:50:55,116.17,40.05,6,116.17102960314536,40.047657251455526,1,2
8169269573256157090,F,39,A32-40,2016-05-03 12:32:06,100.08,23.88,12,100.08693769900565,23.879622183903106,1,4
8223217198769416258,M,39,A40+,2016-05-02 11:39:28,114.41,36.61,11,114.41191002464596,36.6137285714114,1,3
4593177088971190048,M,19,A22-,2016-05-04 06:00:35,112.91,28.22,6,112.90823647892482,28.215741005155746,1,2
-6601250143902173268,M,27,A27-28,2016-05-02 20:47:12,115.66,37.74,20,115.65863012834438,37.74099227474715,1,6
3525891812511283510,M,43,A40+,2016-05-07 18:43:46,125.43,43.9,18,125.43264539333423,43.89429324732151,1,6
-5341226452497176579,F,37,A32-40,2016-05-01 14:48:12,111.69,33.75,14,111.69066382507836,33.74395534623162,1,4
7600158727279990820,M,30,A29-31,2016-05-01 11:49:50,114.28,30.62,11,114.27778559817133,30.62222830452933,1,3
6129537336696860699,M,30,A29-31,2016-05-03 01:51:53,103.16,29.95,1,103.15996164722308,29.953593827944925,1,0
-5113823547973137351,M,28,A27-28,2016-05-07 13:40:52,117.21,34.3,13,117.2085750237255,34.29711656350474,1,4
-5613728748371779043,M,27,A27-28,2016-05-03 08:46:40,119.55,32.18,8,119.54889124428094,32.18257055217394,1,2
6563826072878821230,M,26,A23-26,2016-05-03 04:04:52,120.02,30.26,4,120.02467325670729,30.25311393768121,1,1
910818732113175513,M,39,A40+,2016-05-07 04:07:49,119.32,26.05,4,119.32061857361738,26.05069486803127,1,1
8425982648867562473,M,27,A27-28,2016-05-03 14:49:55,119.55,37.01,14,119.55274079520701,37.00769726009807,1,4
3990648190611977081,M,29,A29-31,2016-05-01 11:02:54,113.31,23.02,11,113.30995020760123,23.023508058747566,1,3
4626643993005188492,F,35,A32-40,2016-05-06 19:01:19,122.1,30.02,19,122.09997609375598,30.022003331129344,1,6
9037129623280734809,M,30,A29-31,2016-05-07 10:23:44,122.12,40.25,10,122.1192494074568,40.25446168196399,1,3
-6174920545934654648,M,40,A40+,2016-05-05 07:02:07,126.7,45.77,7,126.6920602151834,45.77237033393891,1,2
1682568851428303645,M,32,A32-40,2016-05-03 12:44:17,116.42,39.9,12,116.42241677016796,39.89520391382838,1,4
7816502258972184209,F,42,A32-40,2016-05-03 07:51:13,117.57,26.22,7,117.56966677856317,26.22020579922643,1,2
1638745688891375730,M,24,A23-26,2016-05-05 00:57:22,120.91,31.99,0,120.91192209897174,31.988359047437918,1,0
5890861547303351993,M,26,A23-26,2016-05-01 19:29:59,111.29,30.71,19,111.29137881015805,30.706240783969616,1,6
-4198044223027373079,M,21,A22-,2016-05-04 13:39:14,119.9,28.45,13,119.89743441331288,28.450785531981232,1,4
-973648844427824354,M,35,A32-40,2016-05-04 18:03:40,121.62,31.22,18,121.61834971909282,31.218860825856872,1,6
-1443596674095196882,M,30,A29-31,2016-05-06 08:39:35,120.54,36.83,8,120.54517648599113,36.83254662579838,1,2
6803500620254083392,F,37,A32-40,2016-05-06 09:55:54,114.13,29.54,9,114.13276341569153,29.540086928026945,1,3
-6542569337839283646,M,25,A23-26,2016-05-03 16:08:27,121.45,31.23,16,121.44871105598979,31.23016708827348,1,5
8458736079440070991,M,32,A32-40,2016-05-05 07:55:32,111.46,29.08,7,111.46363137040731,29.08015193749018,1,2
2871952086721265808,F,62,A40+,2016-05-04 11:11:40,113.61,34.73,11,113.60667371988825,34.72982054723795,1,3
-6282951238578424997,M,25,A23-26,2016-05-05 10:08:03,119.75,49.17,10,119.75437875948522,49.17069028492254,1,3
-729061070712766363,M,24,A23-26,2016-05-04 01:09:02,115.36,22.78,1,115.35978939291375,22.779583208301595,1,0
7158387761062647856,M,42,A40+,2016-05-03 00:33:34,106.42,29.56,0,106.41740836382671,29.557924835849775,1,0
-7006537844510982876,M,53,A40+,2016-05-07 17:56:06,87.57,43.82,17,87.56626644716252,43.822080940132814,1,5
8278156225079381248,M,30,A29-31,2016-05-02 20:54:06,113.16,22.84,20,113.16418049190551,22.83994726744137,1,6
5026750602672103742,M,30,A29-31,2016-05-05 21:32:44,106.62,23.9,21,106.62224083448072,23.897565806065433,1,7
-2088904414980187896,F,45,A40+,2016-05-04 23:14:00,115.97,28.73,23,115.96446778510857,28.7302325397093,1,7
-7003154499314008612,F,27,A27-28,2016-05-05 15:13:18,111.66,40.82,15,111.66465622461999,40.821156235997016,1,5
-6291376247074424522,F,27,A27-28,2016-05-04 05:35:53,116.22,39.87,5,116.21527903159429,39.86804741383065,1,1
1674488115256346770,M,78,A40+,2016-05-07 09:16:44,111.7,36.5,9,111.69649918178153,36.505869502025305,1,3
6383161710029310061,F,26,A23-26,2016-05-03 14:02:08,108.59,23.83,14,108.59482205378627,23.83251034516422,1,4
8955594110167688067,F,54,A40+,2016-05-02 12:19:49,118.81,32.11,12,118.8082916701948,32.110101680438575,1,4
-2738288140326513160,M,24,A23-26,2016-05-03 15:22:08,114.76,40.77,15,114.75852021464873,40.77258241415122,1,5
-6864396676798522455,M,52,A40+,2016-05-02 05:00:09,116.16,40.04,5,116.15914543650388,40.04049598327984,1,1
2795766706428004879,M,58,A40+,2016-05-02 22:13:20,119.79,39.99,22,119.78819990317082,39.992499028683625,1,7
-3762561587120285467,M,65,A40+,2016-05-06 10:31:49,121.46,31.27,10,121.45728053855788,31.272688652028858,1,3
1782732591976233896,M,29,A29-31,2016-05-04 09:59:24,118.16,39.68,9,118.157401019445,39.680818371129625,1,3
-1989271636660652506,M,44,A40+,2016-05-04 15:29:34,116.44,39.84,15,116.44671338980243,39.838882008751234,1,5
4296892408980311400,M,27,A27-28,2016-05-01 04:37:44,115.98,31.63,4,115.98456162719569,31.633213054651776,1,1
-7906047472794956226,M,47,A40+,2016-05-06 03:14:43,121.52,31.3,3,121.52030420183712,31.298774245671567,1,1
8512568859963888710,F,36,A32-40,2016-05-03 02:53:30,113.82,30.65,2,113.82287349304127,30.651410459058514,1,0
-7417241229334258345,M,40,A40+,2016-05-05 21:56:57,108.37,30.83,21,108.36820479221556,30.828980240918327,1,7
5253044428747042486,M,30,A29-31,2016-05-02 21:10:40,116.26,37.45,21,116.26423839072591,37.451286775224006,1,7
9049955401334334468,F,25,A23-26,2016-05-04 09:58:36,114.19,36.69,9,114.19185374700989,36.68794520719486,1,3
-8889764892559893777,M,30,A29-31,2016-05-03 10:14:52,116.74,23.4,10,116.73839881667655,23.398069388211916,1,3
1068915087712167632,F,54,A40+,2016-05-02 16:22:28,125.37,43.87,16,125.36975999245176,43.87094082888401,1,5
1130034468045876131,M,29,A29-31,2016-05-06 16:22:30,120.35,31.85,16,120.3545522442322,31.849797077801032,1,5
-643614097514200603,F,21,A22-,2016-05-03 17:39:37,111.95,30.44,17,111.94861407455309,30.438740096623302,1,5
-3874693587061765348,M,72,A40+,2016-05-01 06:00:50,104.02,30.7,6,104.0190705845224,30.7021880114253,1,2
-1918105925098095847,M,30,A29-31,2016-05-07 22:47:49,116.99,39.4,22,116.9867910381284,39.40249453638621,1,7
-1145895126467229671,M,46,A40+,2016-05-07 10:27:48,125.25,43.84,10,125.25123010339576,43.83840865360572,1,3
8490622669015199443,M,33,A32-40,2016-05-04 16:41:01,114.35,36.11,16,114.34405705727892,36.11634394527147,1,5
-575751764405756570,M,27,A27-28,2016-05-06 20:00:31,108.42,22.82,20,108.42111131985413,22.817743250233843,1,6
-4824384989906510721,M,30,A29-31,2016-05-01 02:06:22,116.43,39.98,2,116.43473574635789,39.9782716757002,1,0
2637227220047326765,F,27,A27-28,2016-05-06 12:43:49,120.38,27.5,12,120.38192203781148,27.49740005578258,1,4
-2970082391168041912,M,22,A22-,2016-05-07 17:57:25,120.2,30.27,17,120.19778105432465,30.26973367723462,1,5
7644548985454569185,M,37,A32-40,2016-05-02 14:06:14,121.66,39.03,14,121.66274322243501,39.034053618509134,1,4
-8345021609468277416,M,42,A40+,2016-05-05 14:50:59,99.27,25.44,14,99.27448713759168,25.445266155703113,1,4
-1918105925098095847,M,30,A29-31,2016-05-07 16:58:34,116.99,39.4,16,116.98954473606807,39.398523673919286,1,5
4999326863344300791,M,45,A40+,2016-05-01 01:04:54,104.24,31.48,1,104.2413715568719,31.47821410366224,1,0
6369843833751496250,M,32,A32-40,2016-05-03 08:56:24,114.03,22.63,8,114.03368307826794,22.62933070594852,1,2
-3190679522032368888,M,54,A40+,2016-05-01 18:24:39,104.1,30.67,18,104.10437490722275,30.672891141356903,1,6
-5842819575271997631,M,27,A27-28,2016-05-05 07:47:47,113.49,23.11,7,113.48699061830959,23.11481171767474,1,2
-7250663524262443355,M,42,A40+,2016-05-07 12:15:07,118.42,25.4,12,118.4192172234875,25.40283376383752,1,4
5023182361940994444,M,23,A23-26,2016-05-01 17:40:53,119.32,26.07,17,119.32025220659483,26.074606873537594,1,5
4999326863344300791,M,45,A40+,2016-05-04 12:52:43,104.28,31.14,12,104.27903162439814,31.135746166627754,1,4
-3453325456199276391,M,29,A29-31,2016-05-03 23:39:29,113.65,34.79,23,113.64729628588503,34.79666101385567,1,7
-3588747489088136903,F,37,A32-40,2016-05-05 23:49:11,112.56,28.28,23,112.55947535445551,28.281620610194572,1,7
7428292829125836378,M,35,A32-40,2016-05-05 21:19:20,114.57,38.04,21,114.56500198391797,38.04072856236701,1,7
-8629173342389681596,M,40,A40+,2016-05-03 09:07:26,113.76,34.76,9,113.76017451005644,34.7614092201362,1,3
-929658345384270819,M,28,A27-28,2016-05-07 11:13:57,113.25,22.76,11,113.25104045686277,22.760707835458113,1,3
-7400049074130525357,M,27,A27-28,2016-05-07 00:48:33,118.96,25.12,0,118.95905463793775,25.122292038157394,1,0
-2990948223816274,M,31,A29-31,2016-05-03 15:02:09,109.11,21.47,15,109.1119711366262,21.47236538039249,1,5
-4098469293642573550,F,26,A23-26,2016-05-01 07:05:05,112.92,27.81,7,112.92245248017628,27.81164872312186,1,2
5121230921138742314,F,58,A40+,2016-05-06 07:34:05,123.49,41.82,7,123.48587154764361,41.81937892898181,1,2
2135641468120303924,M,42,A40+,2016-05-03 19:59:44,120.83,30.73,19,120.8325446956624,30.73003195736326,1,6
5338733443305496361,M,31,A29-31,2016-05-03 22:45:16,118.31,34.96,22,118.31410377707135,34.96055920497739,1,7
-1458513626398320527,F,38,A32-40,2016-05-03 17:14:22,118.06,36.79,17,118.05860254214178,36.79128115283325,1,5
9216925254504446539,M,41,A40+,2016-05-07 06:48:30,120.56,31.32,6,120.55807772426849,31.319219457541106,1,2
-8609987852497337258,F,18,A22-,2016-05-01 12:07:37,118.8,32.11,12,118.79847263831917,32.10486827102771,1,4
6083245229203085078,M,28,A27-28,2016-05-05 16:40:07,121.36,31.17,16,121.36173386129158,31.171305887487115,1,5
-6096615357726467477,M,33,A32-40,2016-05-06 10:16:04,114.24,22.69,10,114.23750994470322,22.683111000255206,1,3
-1130896067404506265,M,37,A32-40,2016-05-06 19:22:45,120.09,29.31,19,120.09295159655422,29.3100619899006,1,6
3299727301305934402,M,29,A29-31,2016-05-06 15:15:32,117.98,30.96,15,117.97940110015001,30.951701626099744,1,5
4103641958541132890,M,28,A27-28,2016-05-01 20:59:54,120.26,31.92,20,120.25578571946049,31.922006301359033,1,6
-150313729705191563,M,32,A32-40,2016-05-07 07:55:39,113.94,23.03,7,113.94264721698697,23.032127228688704,1,2
591160762719640381,M,23,A23-26,2016-05-06 14:29:38,116.79,34.54,14,116.7908736174354,34.535230425486475,1,4
-559861764875742864,M,47,A40+,2016-05-01 15:53:59,119.14,34.84,15,119.14371069584028,34.83804230756634,1,5
9142871054769997718,M,28,A27-28,2016-05-02 07:15:12,116.33,37.43,7,116.33001719161378,37.43256286952254,1,2
-4621828980673687768,M,32,A32-40,2016-05-02 20:01:17,104.51,35.52,20,104.5088819811187,35.519551355571195,1,6
-7035538852513255407,M,22,A22-,2016-05-04 21:51:04,115.87,28.74,21,115.87141555823187,28.744576658883414,1,7
2522862754401932484,M,27,A27-28,2016-05-04 04:06:39,113.91,22.58,4,113.91443764341288,22.581624252547552,1,1
1434983102483847745,M,34,A32-40,2016-05-02 16:33:21,109.47,31.02,16,109.46635861244684,31.017397391252036,1,5
1775250200310341137,M,21,A22-,2016-05-05 09:33:37,106.3,29.63,9,106.29790733031132,29.62828958080109,1,3
-6672877056143385791,M,53,A40+,2016-05-05 11:00:21,87.59,43.82,11,87.58898173140126,43.819025998775736,1,3
-5247627630956110100,F,24,A23-26,2016-05-02 14:46:40,119.06,29.61,14,119.06387884074825,29.609747403672166,1,4
-682533513803219038,M,39,A40+,2016-05-06 06:38:54,121.58,31.1,6,121.57842331326857,31.098308600269302,1,2
-2660543265434935409,F,26,A23-26,2016-05-03 13:32:04,110.92,24.72,13,110.92493531221334,24.72464756320029,1,4
-7083318075323952289,M,29,A29-31,2016-05-04 23:28:05,116.48,39.92,23,116.47987345537902,39.92086083632561,1,7
6440604850918000334,M,30,A29-31,2016-05-07 00:55:25,106.3,29.56,0,106.30031505943424,29.558311713032623,1,0
6529129742983355970,M,25,A23-26,2016-05-02 21:27:59,108.29,22.81,21,108.29374077649659,22.812846712596677,1,7
2694097781980969848,M,40,A40+,2016-05-04 09:57:44,113.62,34.75,9,113.6199092738304,34.74994261784207,1,3
3024839161122200337,M,30,A29-31,2016-05-02 23:27:28,113.37,22.56,23,113.3684057163313,22.552082798798168,1,7
-2544842705449826758,M,26,A23-26,2016-05-02 09:05:50,112.23,32.1,9,112.23093043892986,32.10036727458937,1,3
-3098182513494911010,M,30,A29-31,2016-05-07 12:46:30,116.23,40.1,12,116.23431296774866,40.096606956466964,1,4
4452542815713609230,M,29,A29-31,2016-05-05 09:26:22,120.99,31.38,9,120.98649461753132,31.380441414194703,1,3
-2360143426150151505,M,35,A32-40,2016-05-02 07:03:50,115.86,32.91,7,115.85846698211525,32.91538147984343,1,2
-530118827921543353,M,34,A32-40,2016-05-07 21:53:05,120.68,28.01,21,120.68177049204705,28.010252857962904,1,7
1160654383047585708,M,28,A27-28,2016-05-07 06:07:56,115.92,28.67,6,115.92288166946237,28.670278975761825,1,2
-8609733064109149777,F,27,A27-28,2016-05-03 12:48:34,106.73,22.06,12,106.73123774497583,22.06315367340058,1,4
-5631851074401164292,M,46,A40+,2016-05-06 10:56:10,128.92,42.46,10,128.9188615041395,42.459783604796016,1,3
4759165908326253442,F,26,A23-26,2016-05-02 06:58:01,118.17,24.53,6,118.17133917528568,24.534166046682934,1,2
4052580855639537800,F,28,A27-28,2016-05-06 10:34:58,114.26,35.76,10,114.25564656741126,35.76076630367795,1,3
-1484824985069814769,F,33,A32-40,2016-05-04 23:30:18,121.64,30.91,23,121.64342452263047,30.907025945528872,1,7
-2203846709594199868,M,34,A32-40,2016-05-04 20:40:54,113.26,23.19,20,113.26041207967039,23.186659802639266,1,6
6720266371232565656,F,28,A27-28,2016-05-07 11:37:21,112.22,22.7,11,112.2218771029167,22.702776108870193,1,3
71783512615695604,M,27,A27-28,2016-05-01 22:47:06,110.25,18.71,22,110.25089025069575,18.711986133885638,1,7
-2214936673170371724,M,28,A27-28,2016-05-02 22:24:44,119.82,34.0,22,119.82386340677708,34.00432909267359,1,7
-1197187998689581821,M,17,A22-,2016-05-07 00:48:04,117.14,39.1,0,117.14290842198264,39.09985729503679,1,0
-2169637385770210935,M,32,A32-40,2016-05-07 16:30:16,113.26,23.43,16,113.25693527659601,23.427610258807917,1,5
-944655778277031837,M,37,A32-40,2016-05-01 15:03:13,122.82,45.63,15,122.82274763269723,45.62801511968846,1,5
-7612118618328682795,F,26,A23-26,2016-05-03 13:24:09,111.78,36.85,13,111.78124027221317,36.8502105914761,1,4
-6235307534240718848,M,27,A27-28,2016-05-01 08:34:51,105.77,29.49,8,105.76896233618933,29.489366368092757,1,2
-7022463207618722731,M,21,A22-,2016-05-05 08:44:55,125.27,43.86,8,125.26833501830882,43.85555902654218,1,2
7339099438037651925,M,20,A22-,2016-05-05 09:19:40,107.52,26.25,9,107.5208318017417,26.25312912204911,1,3
5416816751856801351,M,25,A23-26,2016-05-03 14:09:00,119.34,25.88,14,119.34031794433788,25.878711650868333,1,4
1329386378399827400,F,35,A32-40,2016-05-06 19:04:40,110.04,18.51,19,110.03637749571587,18.502843566271867,1,6
-5525398813760382381,M,23,A23-26,2016-05-03 22:26:33,112.27,30.3,22,112.2740659403249,30.298095408825304,1,7
-7155183277683561783,M,47,A40+,2016-05-03 22:16:22,114.48,38.1,22,114.47931851689624,38.10340615157161,1,7
6940995875210297126,M,22,A22-,2016-05-03 23:04:44,104.13,30.61,23,104.13165437892728,30.608873657485027,1,7
-9151932079029728088,M,20,A22-,2016-05-04 14:57:23,104.21,30.58,14,104.21293595769626,30.583739460481937,1,4
2426997579705319686,M,28,A27-28,2016-05-02 16:12:02,117.0,35.69,16,116.99875222229059,35.6956769203949,1,5
-3935652271925844106,M,37,A32-40,2016-05-04 10:37:23,119.77,25.53,10,119.77005992126367,25.53320537514797,1,3
7581074697549480474,M,37,A32-40,2016-05-04 19:27:25,109.01,34.29,19,109.0115089012065,34.28892095088092,1,6
-3582123467107469257,M,38,A32-40,2016-05-02 09:11:11,117.01,30.12,9,117.00917627543649,30.114437105666894,1,3
-3549379862406584750,M,46,A40+,2016-05-03 22:06:59,104.0,30.68,22,103.99933540045696,30.677885356394004,1,7
3022172214348690672,M,29,A29-31,2016-05-06 18:18:50,112.9,30.37,18,112.89653945744034,30.37660700831441,1,6
1457123549309553187,M,27,A27-28,2016-05-04 11:00:06,117.16,34.22,11,117.16254960297802,34.217518718023214,1,3
8561775266598992049,M,25,A23-26,2016-05-03 20:24:52,115.05,35.77,20,115.05011399461205,35.770298433981054,1,6
918793045857404845,M,24,A23-26,2016-05-06 13:14:37,114.44,38.12,13,114.44139886519832,38.119583271701536,1,4
-2842865063020082701,M,26,A23-26,2016-05-04 11:08:20,120.09,29.32,11,120.09353265306181,29.317122724765408,1,3
-117242012796343651,M,29,A29-31,2016-05-06 09:04:27,118.14,24.5,9,118.1486197929674,24.497820229940118,1,3
-8428067374508951274,M,28,A27-28,2016-05-02 16:33:50,108.03,23.28,16,108.0319666281013,23.28071253817655,1,5
-8230348034024096540,M,36,A32-40,2016-05-04 21:43:04,113.31,23.02,21,113.31015748804158,23.020436903525663,1,7
-2143596290722127280,M,28,A27-28,2016-05-07 16:59:53,113.57,22.31,16,113.56752821982427,22.311872729128527,1,5
-5811942673077371448,M,27,A27-28,2016-05-05 04:35:47,113.09,36.33,4,113.09514132704557,36.329716827342644,1,1
6367513122328552036,M,39,A40+,2016-05-04 19:40:10,104.27,30.58,19,104.27405552688097,30.579296147330258,1,6
-2494692066028291157,M,42,A40+,2016-05-06 09:00:19,119.82,33.0,9,119.82227949396315,32.99814469403406,1,3
1399615025655338774,M,27,A27-28,2016-05-04 10:03:05,118.93,42.26,10,118.93060956162701,42.25555630845763,1,3
724798393599123658,M,23,A23-26,2016-05-04 01:34:45,104.45,30.85,1,104.45114834119317,30.85250929266959,1,0
-3879827730546638965,M,21,A22-,2016-05-04 01:16:13,106.51,29.52,1,106.50581951126259,29.521153847181047,1,0
-7407790803663116433,M,25,A23-26,2016-05-05 22:23:07,104.26,25.68,22,104.2595030764347,25.677346821675897,1,7
-7993427598868446957,M,44,A40+,2016-05-04 20:49:04,116.29,39.96,20,116.29227000409016,39.95645528859274,1,6
-2220917590109840127,F,29,A29-31,2016-05-02 07:31:56,122.96,41.11,7,122.96193268384317,41.10420777177587,1,2
-5626902013860642049,F,31,A29-31,2016-05-07 10:33:30,116.47,39.97,10,116.46525367184296,39.9722261674658,1,3
-6935125381565263500,M,36,A32-40,2016-05-01 17:11:55,114.47,36.61,17,114.46297604093054,36.60489731868993,1,5
-2591747283216795875,M,34,A32-40,2016-05-03 21:42:02,111.45,40.51,21,111.44890258138798,40.505696091576276,1,7
-1533053426678396673,M,35,A32-40,2016-05-03 22:19:50,114.52,26.31,22,114.51992693983901,26.31054278726024,1,7
1603159083700759667,M,37,A32-40,2016-05-06 09:00:07,122.21,40.66,9,122.21253416746463,40.66278617981796,1,3
2279682323443072352,M,29,A29-31,2016-05-03 23:36:03,103.69,30.61,23,103.69164380778889,30.606815689681792,1,7
-4336525427500395751,M,38,A32-40,2016-05-02 20:52:20,132.03,47.26,20,132.03316506888248,47.26056726993012,1,6
-2828003491824626070,M,33,A32-40,2016-05-02 23:57:31,116.61,23.56,23,116.61013762091899,23.55341689390233,1,7
5098778421671837341,M,38,A32-40,2016-05-03 10:30:05,112.56,33.0,10,112.55664370928925,32.99897005215623,1,3
-1325568559338973330,F,26,A23-26,2016-05-03 13:49:31,113.14,30.65,13,113.14038010357785,30.650347351193187,1,4
-5033211460860064548,M,31,A29-31,2016-05-04 19:02:17,114.4,30.48,19,114.398117182543,30.477796192677193,1,6
-7991668284722470030,M,30,A29-31,2016-05-03 22:27:29,116.3,39.97,22,116.3001644782441,39.969410475066994,1,7
7339099438037651925,M,20,A22-,2016-05-04 18:16:13,107.52,26.25,18,107.52057846140237,26.250314936830673,1,6
4632030275700112203,M,21,A22-,2016-05-06 10:53:42,121.42,31.29,10,121.4202298046387,31.29444332174307,1,3
8556321070963617768,M,37,A32-40,2016-05-05 04:20:07,120.25,31.56,4,120.24829069636019,31.55884632892312,1,1
7234339569357687945,M,33,A32-40,2016-05-01 02:10:26,114.1,23.28,2,114.09928149975933,23.280526548127725,1,0
5632640331187708544,M,35,A32-40,2016-05-03 15:21:36,120.62,27.99,15,120.6207380001907,27.987878505856358,1,5
778753891870077420,F,32,A29-31,2016-05-03 02:50:50,104.0,30.0,2,103.99842517919885,29.996701217479803,1,0
-805737552118863552,F,27,A27-28,2016-05-06 00:39:13,120.55,32.4,0,120.55525561021952,32.40178697769552,1,0
-5292513158361935368,M,41,A40+,2016-05-02 00:27:26,115.44,38.86,0,115.43691458516291,38.859157016545396,1,0
-6459067266376518242,M,31,A29-31,2016-05-07 14:42:48,116.55,40.06,14,116.54834829144609,40.06219222088137,1,4
-430200483081075405,M,41,A40+,2016-05-07 12:41:13,107.21,34.37,12,107.20852304781793,34.37719076143969,1,4
-6990983372714381781,F,23,A22-,2016-05-06 12:37:24,116.02,39.49,12,116.0211057990891,39.4933535505637,1,4
-7536369328322104528,F,35,A32-40,2016-05-07 20:47:11,119.63,26.91,20,119.62598548854868,26.90671188156096,1,6
86198637437803426,M,49,A40+,2016-05-04 17:53:53,108.04,32.07,17,108.04052533661287,32.06648674707444,1,5
-6943358515144759487,F,31,A29-31,2016-05-05 15:57:26,120.77,30.76,15,120.77088524901178,30.755366642359768,1,5
-2896413139286142277,M,50,A40+,2016-05-02 04:51:16,116.81,35.54,4,116.80771239531178,35.53169087794109,1,1
4433004685448892432,F,32,A29-31,2016-05-05 06:23:06,117.27,34.29,6,117.26470223611629,34.288764874274115,1,2
-2197874907757865712,M,21,A22-,2016-05-03 09:03:56,119.23,26.08,9,119.22432271462627,26.07961781143174,1,3
673910376105977023,F,28,A27-28,2016-05-07 16:14:19,121.35,37.56,16,121.34963598707091,37.55839951314895,1,5
5630500212361595439,M,37,A32-40,2016-05-06 21:31:58,104.16,30.56,21,104.15716195994713,30.56155035571212,1,7
3193437732484584822,F,53,A40+,2016-05-04 04:19:47,126.66,45.79,4,126.65682537345242,45.79286300101379,1,1
2236171683163233484,M,27,A27-28,2016-05-01 11:31:15,122.95,41.86,11,122.95410816797303,41.86127601898591,1,3
-5631851074401164292,M,46,A40+,2016-05-01 02:03:28,128.11,42.42,2,128.11001690710225,42.41919819661475,1,0
6664407027247694734,M,43,A40+,2016-05-03 20:17:01,114.38,23.08,20,114.37956397108438,23.077069917673054,1,6
-3648794190937671404,M,65,A40+,2016-05-07 00:51:00,114.48,36.62,0,114.47980143021331,36.620096662196616,1,0
7083593739607681943,M,30,A29-31,2016-05-07 10:23:22,103.74,29.61,10,103.73517503146752,29.609781196888697,1,3
