balance,pdays,previous,housing,contact_unknown,poutcome_success,y
4.5788569702133275,-1,0,0,1,0,0
7.268482371328558,-1,0,1,1,0,0
10.275664419515739,-1,0,0,1,0,0
20.011659867719914,-1,0,0,1,0,0
11.013756892774705,-1,0,1,1,0,0
5.14256318131647,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
5.417501514977181,-1,0,0,1,0,0
1.5874010519681994,-1,0,0,1,0,0
16.748310514975273,-1,0,1,1,0,0
16.27015251223077,-1,0,0,1,0,0
10.772173450159418,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
3.2075343299958265,-1,0,0,1,0,1
5.2535878724929015,-1,0,0,1,0,0
5.506878446387352,-1,0,0,1,0,0
5.981424029720886,-1,0,1,1,0,0
3.141380652391393,-1,0,0,1,0,0
14.722297904493395,-1,0,0,1,0,0
23.257965436610952,-1,0,0,1,0,0
5.808785733563704,-1,0,1,1,0,0
10.899918636993318,-1,0,0,1,0,0
16.640670584415233,-1,0,1,1,0,0
-4.641588833612779,-1,0,1,1,0,0
-6.549911620119374,-1,0,1,1,0,0
13.001972087408895,-1,0,0,1,0,0
7.198404996481965,-1,0,0,1,0,0
5.87713065921074,-1,0,0,1,0,0
7.600138501631069,-1,0,0,1,0,0
14.682203462179983,-1,0,1,1,0,0
10.300857690854592,-1,0,1,1,0,0
4.2171633265087465,-1,0,1,1,0,0
8.12309620089136,-1,0,1,1,0,1
11.925463915487382,-1,0,0,1,0,0
13.049123804102432,-1,0,0,1,0,0
9.109766915626988,-1,0,1,1,0,0
12.609701103711252,-1,0,0,1,0,0
6.415068659991653,-1,0,1,1,0,0
15.972609386400325,-1,0,1,1,0,0
16.91538111622984,-1,0,0,1,0,0
15.438885258723284,-1,0,0,1,0,0
13.798123388310248,-1,0,1,1,0,0
0.0,-1,0,0,1,0,0
15.555472410742286,-1,0,0,1,0,0
11.993051532899209,-1,0,0,1,0,0
8.983508895715264,-1,0,1,1,0,0
12.055300320299484,-1,0,1,1,0,0
4.530654896083493,-1,0,1,1,0,0
19.241605380081765,-1,0,0,1,0,0
13.994896098709189,-1,0,0,1,0,0
8.73726037221036,-1,0,0,1,0,0
4.160167646103808,-1,0,0,1,0,0
10.37261037528152,-1,0,1,1,0,0
8.649043742508193,-1,0,0,1,0,0
11.923119613497459,-1,0,0,1,0,0
1.259921049894873,-1,0,0,1,0,0
-5.768998281229633,-1,0,0,1,0,0
7.299893662052677,-1,0,1,1,0,0
10.11533141949441,-1,0,0,1,0,0
2.519842099789746,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
14.574723262243685,-1,0,0,1,0,0
16.09063148486543,-1,0,0,1,0,0
4.546835943776344,-1,0,0,1,0,0
12.23606634527324,-1,0,0,1,0,0
7.774980097342587,-1,0,0,1,0,0
6.463304070095651,-1,0,0,1,0,0
17.156569716217092,-1,0,0,1,0,0
7.29363302976868,-1,0,1,1,0,0
0.0,-1,0,0,1,0,1
8.118041379299234,-1,0,1,1,0,0
10.49508462297634,-1,0,0,1,0,0
9.788908734864755,-1,0,0,1,0,0
6.214465011907718,-1,0,1,1,0,0
14.513265703660158,-1,0,0,1,0,1
-10.661890222578664,-1,0,1,1,0,0
1.8171205928321394,-1,0,0,1,0,0
8.754691361801427,-1,0,1,1,0,0
6.526518879343751,-1,0,0,1,0,0
9.028714870948003,-1,0,1,1,0,0
0.0,-1,0,0,1,0,0
4.762203155904599,-1,0,0,1,0,0
9.416629684594712,-1,0,1,1,0,0
10.259855680060182,-1,0,1,1,0,0
8.334755312898649,-1,0,1,1,0,0
13.715339700741747,-1,0,1,1,0,0
10.746257936771446,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
13.471820506595362,-1,0,0,1,0,0
7.470999115478002,-1,0,1,1,0,0
12.269370990609211,-1,0,0,1,0,0
9.956477520849356,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
18.083969812496505,-1,0,0,1,0,0
-6.479223602554967,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
14.369418122667476,-1,0,0,1,0,0
27.87701159177813,-1,0,0,1,0,0
8.133187014000047,-1,0,0,1,0,0
-8.96280949311433,-1,0,1,1,0,0
4.514357435474001,-1,0,1,1,0,0
10.434206892552334,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
6.931300768428809,-1,0,0,1,0,0
4.717693980316533,-1,0,0,1,0,0
-3.802952460761392,-1,0,0,1,0,0
10.80653468270926,-1,0,0,1,0,0
7.494811225859051,-1,0,1,1,0,0
12.653572186604574,-1,0,1,1,0,0
14.253871934403204,-1,0,0,1,0,0
10.15104052361048,-1,0,0,1,0,0
14.5668730381341,-1,0,1,1,0,0
10.28512636263294,-1,0,0,1,0,0
11.540499924777453,-1,0,0,1,0,0
9.531749727449075,-1,0,0,1,0,0
7.19196634814781,-1,0,0,1,0,0
7.386437295302745,-1,0,1,1,0,0
11.117204065628151,-1,0,0,1,0,0
10.95018799674453,-1,0,0,1,0,0
3.0,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
12.944536884582961,-1,0,0,1,0,0
8.870575722479131,-1,0,1,1,0,0
0.0,-1,0,0,1,0,0
7.7528605465318225,-1,0,0,1,0,0
8.95450289939072,-1,0,0,1,0,0
11.442052543837164,-1,0,0,1,0,0
13.750688670741411,-1,0,1,1,0,0
10.316541115942584,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
4.97318983326859,-1,0,0,1,0,0
0.0,-1,0,1,1,0,0
13.564845772056668,-1,0,0,1,0,0
8.252371525139433,-1,0,0,1,0,0
4.687548147653597,-1,0,0,1,0,0
7.120367358901994,-1,0,0,1,0,0
11.146792698935425,-1,0,0,1,0,0
8.776382955329128,-1,0,0,1,0,0
7.524365203641102,-1,0,0,1,0,0
5.065797019100886,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
-3.870876640627797,-1,0,0,1,0,0
13.593768771718473,-1,0,1,1,0,0
6.664443703291907,-1,0,0,1,0,0
18.778593410438617,-1,0,0,1,0,0
7.3123828115731655,-1,0,0,1,0,0
11.607684167485422,-1,0,0,1,0,0
11.864209958685798,-1,0,0,1,0,0
11.826198612982196,-1,0,0,1,0,0
9.94637966653718,-1,0,0,1,0,0
14.868479829618725,-1,0,1,1,0,0
-7.588579337781816,-1,0,1,1,0,0
7.9051293932705065,-1,0,0,1,0,0
10.726014668827325,-1,0,0,1,0,0
10.253518522376202,-1,0,0,1,0,0
7.380322692098105,-1,0,0,1,0,0
9.487518233801286,-1,0,1,1,0,0
7.594363318174862,-1,0,0,1,0,0
10.90272355699284,-1,0,1,1,0,0
12.366036089190388,-1,0,0,1,0,0
19.948199283452926,-1,0,0,1,0,0
12.682651410769994,-1,0,0,1,0,0
12.882571660927422,-1,0,0,1,0,0
8.819447349264113,-1,0,1,1,0,0
17.965985144851356,-1,0,0,1,0,0
9.321697517861576,-1,0,1,1,0,0
10.221714600571513,-1,0,1,1,0,0
1.4422495703074083,-1,0,0,1,0,0
12.62854032660054,-1,0,0,1,0,0
8.67126646028684,-1,0,0,1,0,0
12.986178604402841,-1,0,0,1,0,0
12.01618187281123,-1,0,0,1,0,0
14.24730635450868,-1,0,0,1,0,1
7.600138501631069,-1,0,0,1,0,0
16.77678198587113,-1,0,1,1,0,0
7.66876649056906,-1,0,0,1,0,0
13.600980321491178,-1,0,0,1,0,0
13.182821240285662,-1,0,0,1,0,0
14.156409337790414,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
19.367721858776143,-1,0,0,1,0,0
-4.344481485768612,-1,0,0,1,0,0
16.74593351941185,-1,0,0,1,0,0
7.8024537535394245,-1,0,1,1,0,0
18.005142563561893,-1,0,0,1,0,0
1.4422495703074083,-1,0,1,1,0,0
6.945149558032542,-1,0,0,1,0,0
8.281635498845706,-1,0,0,1,0,0
5.593444710406985,-1,0,0,1,0,0
29.557963216988846,-1,0,0,1,0,0
12.32008967157985,-1,0,0,1,0,0
7.719442629361642,-1,0,0,1,0,0
11.308094547430144,-1,0,0,1,0,0
2.571281590658235,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
5.2535878724929015,-1,0,0,1,0,0
18.26261091218851,-1,0,0,1,0,0
6.299605249474366,-1,0,0,1,0,0
6.135792439661959,-1,0,0,1,0,0
8.092672334566455,-1,0,0,1,0,0
11.226700750726057,-1,0,0,1,0,0
17.71463566525346,-1,0,0,1,0,0
5.981424029720886,-1,0,0,1,0,0
10.737591595966627,-1,0,0,1,0,0
7.963374241789243,-1,0,1,1,0,0
9.743475801873288,-1,0,0,1,0,0
7.553688825001929,-1,0,0,1,0,0
10.196128224222164,-1,0,0,1,0,0
1.5874010519681994,-1,0,0,1,0,0
10.37261037528152,-1,0,0,1,0,0
8.66683102909851,-1,0,0,1,0,0
14.276803967400912,-1,0,1,1,0,0
4.179339196381232,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
6.9520532897729,-1,0,0,1,0,0
12.0,-1,0,0,1,0,0
17.985585167155662,-1,0,0,1,0,0
8.396672907616814,-1,0,0,1,0,0
16.289018661451564,-1,0,0,1,0,0
0.0,-1,0,0,1,0,1
12.317893185587218,-1,0,0,1,0,0
9.149757625439008,-1,0,0,1,0,0
17.20400123245347,-1,0,1,1,0,0
2.2239800905693157,-1,0,0,1,0,0
17.05518399425071,-1,0,1,1,0,0
6.265826556058272,-1,0,0,1,0,0
0.0,-1,0,1,1,0,0
3.2710663101885897,-1,0,0,1,0,0
8.163310203834696,-1,0,0,1,0,0
12.688865351700901,-1,0,1,1,0,0
10.599952533310645,-1,0,0,1,0,0
12.064467852593175,-1,0,0,1,0,0
8.887488205222112,-1,0,0,1,0,0
13.55578199428645,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
11.823814779292746,-1,0,0,1,0,0
7.973873099354775,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
5.77899656515213,-1,0,1,1,0,0
8.02595735255576,-1,0,1,1,0,0
9.20516408251589,-1,0,1,1,0,0
10.829321328319995,-1,0,1,1,0,0
3.634241185664279,-1,0,0,1,0,0
11.602734194958758,-1,0,0,1,0,0
8.789346612214963,-1,0,1,1,0,0
11.362573476344489,-1,0,0,1,0,0
11.8831246339285,-1,0,1,1,0,0
9.802803584934619,-1,0,0,1,0,0
8.046602992973472,-1,0,1,1,0,0
13.153987330988574,-1,0,1,1,0,0
17.381236654898323,-1,0,1,1,0,0
6.731315497265289,-1,0,0,1,0,0
1.4422495703074083,-1,0,1,1,0,0
4.235823584254893,-1,0,0,1,0,0
8.471647168509786,-1,0,0,1,0,0
8.097758867857014,-1,0,1,1,0,0
11.502834839884754,-1,0,0,1,0,0
3.391211443014167,-1,0,0,1,0,0
13.822591296104537,-1,0,0,1,0,0
10.786517240005967,-1,0,0,1,0,0
8.649043742508193,-1,0,1,1,0,0
12.576069469149887,-1,0,0,1,0,0
9.604569583799965,-1,0,0,1,0,0
2.6207413942088964,-1,0,0,1,0,0
11.617571467127409,-1,0,0,1,0,0
11.138738655163795,-1,0,0,1,0,0
4.687548147653597,-1,0,1,1,0,0
11.28458492754286,-1,0,1,1,0,0
0.0,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
8.06201797891458,-1,0,0,1,0,0
7.060696670652126,-1,0,0,1,0,0
6.526518879343751,-1,0,1,1,0,0
9.097700985061502,-1,0,0,1,0,0
-5.406120175750225,-1,0,1,1,0,0
4.7026693754415145,-1,0,0,1,0,0
10.332177000911681,-1,0,0,1,0,0
8.754691361801427,-1,0,1,1,0,0
6.366096760416893,-1,0,0,1,0,0
10.322801154563672,-1,0,1,1,0,0
1.9129311827723892,-1,0,0,1,0,0
8.015594581376558,-1,0,1,1,0,0
8.925307759554338,-1,0,0,1,0,0
19.516750892521948,-1,0,0,1,0,0
11.703376433172483,-1,0,0,1,0,0
9.895580110479443,-1,0,1,1,0,0
9.232618931318731,-1,0,0,1,0,0
5.313292845913056,-1,0,0,1,0,0
9.704698896018698,-1,0,1,1,0,0
9.093671887552688,-1,0,0,1,0,0
8.208082453158825,-1,0,0,1,0,0
9.746985699800032,-1,0,0,1,0,0
8.227825361333302,-1,0,1,1,0,0
17.9979421515769,-1,0,0,1,0,0
18.352120319154245,-1,0,0,1,0,0
16.218360527250674,-1,0,1,1,0,1
4.791419857062785,-1,0,0,1,0,1
0.0,-1,0,0,1,0,0
6.938232073815802,-1,0,1,1,0,0
1.4422495703074083,-1,0,0,1,0,0
15.475159657086332,-1,0,0,1,0,0
18.006170723829293,-1,0,0,1,0,0
9.397796374952975,-1,0,0,1,0,0
-8.50864173023001,-1,0,1,1,0,0
6.447305727266914,-1,0,0,1,0,0
3.7562857542210724,-1,0,0,1,0,0
13.929921912823925,-1,0,0,1,0,0
14.912078250554892,-1,0,0,1,0,1
7.380322692098105,-1,0,0,1,0,0
8.471647168509786,-1,0,1,1,0,0
4.932424148660941,-1,0,0,1,0,0
11.403733259707526,-1,0,1,1,0,0
9.746985699800032,-1,0,0,1,0,0
14.001700473720113,-1,0,1,1,0,0
-3.659305710022972,-1,0,0,1,0,0
9.093671887552688,-1,0,0,1,0,0
13.340135418171926,-1,0,0,1,0,0
4.626065009182742,-1,0,0,1,0,0
4.732623491163368,-1,0,0,1,0,1
7.392541791713716,-1,0,0,1,0,0
13.082317887661043,-1,0,0,1,0,0
10.537282430296312,-1,0,0,1,0,0
23.438954280131462,-1,0,0,1,0,0
7.605904921522784,-1,0,1,1,0,0
10.964070095783573,-1,0,1,1,0,0
6.3079935486632674,-1,0,0,1,0,0
10.9612964882542,-1,0,0,1,0,0
16.52795994013907,-1,0,1,1,0,0
8.67126646028684,-1,0,0,1,0,0
6.738664100805333,-1,0,0,1,0,0
8.96280949311433,-1,0,1,1,0,0
6.854124001832625,-1,0,0,1,0,0
16.474094641627104,-1,0,1,1,0,0
18.770082186998774,-1,0,0,1,0,0
13.205797881531344,-1,0,1,1,0,1
4.626065009182742,-1,0,0,1,0,0
-6.455314810938885,-1,0,1,1,0,0
14.889559221653291,-1,0,0,1,0,1
7.074043955105013,-1,0,1,1,0,0
8.22289851862149,-1,0,0,1,0,0
28.416396007470524,-1,0,0,1,0,0
11.090167956795456,-1,0,1,1,0,0
16.01820843710718,-1,0,0,1,0,0
13.40537394908997,-1,0,0,1,0,0
8.987637347075681,-1,0,0,1,0,0
5.625226328341856,-1,0,1,1,0,0
6.423158288562369,-1,0,0,1,0,0
9.11779314613618,-1,0,0,1,0,0
11.062999381629572,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
-5.687733959703131,-1,0,0,1,0,0
4.986630952238646,-1,0,0,1,0,0
10.403499808305588,-1,0,0,1,0,0
13.056949367479842,-1,0,0,1,0,0
2.080083823051904,-1,0,1,1,0,0
12.409479397316982,-1,0,1,1,0,0
17.37350969740955,-1,0,0,1,0,0
11.73008547617136,-1,0,1,1,0,0
14.096275192685582,-1,0,1,1,0,0
9.746985699800032,-1,0,0,1,0,0
9.165656454330223,-1,0,0,1,0,0
17.412075996310946,-1,0,1,1,0,0
5.289572472694208,-1,0,0,1,0,0
0.0,-1,0,1,1,0,0
9.049114205703727,-1,0,0,1,0,0
9.236527745897195,-1,0,0,1,0,0
6.510830071526433,-1,0,0,1,0,0
-2.154434690031884,-1,0,1,1,0,0
-2.924017738212866,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
7.318611420045944,-1,0,0,1,0,0
5.383212612087284,-1,0,0,1,0,0
-6.709172852081069,-1,0,0,1,0,0
5.383212612087284,-1,0,1,1,0,0
15.395411012508845,-1,0,1,1,0,0
11.720387178673214,-1,0,1,1,0,0
10.972382509957617,-1,0,0,1,0,0
6.144633651371695,-1,0,1,1,0,0
6.439276695638908,-1,0,0,1,0,0
8.522432097521161,-1,0,0,1,0,0
7.1005884587975405,-1,0,0,1,0,0
5.550499102911547,-1,0,0,1,0,0
9.701158326971886,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
15.816923595856913,-1,0,0,1,0,0
11.575433543029131,-1,0,0,1,0,0
5.818647867496962,-1,0,0,1,0,0
8.517840268993504,-1,0,0,1,0,0
-4.918684734458728,-1,0,0,1,0,0
11.421647591853834,-1,0,0,1,0,0
6.6038544977892535,-1,0,0,1,0,0
11.210810141021824,-1,0,0,1,0,0
9.47639569343577,-1,0,0,1,0,0
6.179746605865644,-1,0,0,1,0,0
4.932424148660941,-1,0,0,1,0,0
8.339550915402606,-1,0,0,1,0,0
10.37261037528152,-1,0,0,1,0,0
7.355762368401103,-1,0,1,1,0,0
6.917396416609225,-1,0,1,1,0,0
15.79691228451431,-1,0,1,1,0,0
19.953224019001322,-1,0,0,1,0,0
7.763936076656307,-1,0,0,1,0,0
14.931539874612717,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
12.559185985894157,-1,0,0,1,0,0
4.140817749422853,-1,0,0,1,0,0
6.745996711705425,-1,0,1,1,0,0
7.94757385456191,-1,0,0,1,0,0
2.924017738212866,-1,0,0,1,0,0
3.848501131276805,-1,0,0,1,0,0
12.554958015204058,-1,0,0,1,0,0
7.179054352068318,-1,0,1,1,0,0
15.969995852951659,-1,0,0,1,0,0
3.583047871015946,-1,0,1,1,0,0
-4.562902635386967,-1,0,1,1,0,0
19.47641241748117,-1,0,0,1,0,0
8.097758867857014,-1,0,0,1,0,0
9.020529268209405,-1,0,1,1,0,0
21.8732379533078,-1,0,0,1,0,0
13.308216604844308,-1,0,1,1,0,0
13.304451371483115,-1,0,1,1,0,0
11.07660032891528,-1,0,0,1,0,0
3.708429769266189,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
9.528079434545795,-1,0,0,1,0,0
9.557362997642015,-1,0,0,1,0,0
13.743633416208496,-1,0,0,1,0,0
8.715373355753329,-1,0,0,1,0,0
17.383443095627186,-1,0,0,1,0,0
20.977299733685395,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
7.512571508442145,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
8.198175283056287,-1,0,1,1,0,0
10.394252248047115,-1,0,0,1,0,0
7.571174278190853,-1,0,1,1,0,0
-1.0,-1,0,0,1,0,0
6.423158288562369,-1,0,0,1,0,0
10.626585691826111,-1,0,1,1,0,0
10.428079934659348,-1,0,0,1,0,0
2.9624960684073702,-1,0,0,1,0,0
10.78078430390611,-1,0,1,1,0,0
2.154434690031884,-1,0,0,1,0,0
6.135792439661959,-1,0,1,1,0,0
8.227825361333302,-1,0,0,1,0,0
12.018490013834732,-1,0,0,1,0,0
6.3496042078727974,-1,0,0,1,0,0
3.141380652391393,-1,0,0,1,0,0
3.141380652391393,-1,0,0,1,0,0
-7.8997916945555655,-1,0,1,1,0,0
4.687548147653597,-1,0,0,1,0,0
10.335298504727247,-1,0,1,1,0,0
6.398827910357771,-1,0,0,1,0,0
13.850448968229436,-1,0,1,1,0,0
7.459035925891642,-1,0,0,1,0,0
13.10952825433845,-1,0,1,1,0,0
10.99724448886267,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
14.289874978562997,-1,0,0,1,0,0
10.300857690854592,-1,0,0,1,0,0
14.660523138639345,-1,0,0,1,0,0
6.073177943751325,-1,0,0,1,0,0
4.06154810044568,-1,0,0,1,0,1
0.0,-1,0,0,1,0,0
-8.267029409449645,-1,0,1,1,0,0
13.1789840049531,-1,0,0,1,0,0
7.524365203641102,-1,0,0,1,0,1
2.080083823051904,-1,0,1,1,0,0
10.32592832868849,-1,0,0,1,0,0
20.22006958708596,-1,0,0,1,0,0
6.064126994506963,-1,0,0,1,0,0
10.310273470951543,-1,0,1,1,0,0
8.895920362277263,-1,0,0,1,0,0
5.768998281229633,-1,0,0,1,0,0
2.080083823051904,-1,0,0,1,0,1
11.951190628496205,-1,0,0,1,0,0
3.608826080138695,-1,0,1,1,0,0
11.106405414766723,-1,0,0,1,0,0
9.0,-1,0,1,1,0,0
19.830229645602223,-1,0,0,1,0,0
8.568080703126338,-1,0,1,1,0,0
15.549960194685173,-1,0,0,1,0,0
0.0,-1,0,1,1,0,0
5.857766002650653,-1,0,1,1,0,0
7.465022313634496,-1,0,1,1,0,0
-7.9422930730372885,-1,0,1,1,0,0
3.391211443014167,-1,0,1,1,0,0
10.854842211376347,-1,0,1,1,0,0
22.050161025693875,-1,0,1,1,0,0
9.915962413403875,-1,0,1,1,0,0
8.527018983281597,-1,0,1,1,0,0
6.7751689522733125,-1,0,1,1,0,0
0.0,-1,0,0,1,0,0
-4.59470089220704,-1,0,1,1,0,1
0.0,-1,0,1,1,0,0
7.824294185879081,-1,0,1,1,0,0
3.583047871015946,-1,0,0,1,0,0
10.632486073766884,-1,0,1,1,0,0
7.133492489728306,-1,0,1,1,0,0
10.46777725423642,-1,0,1,1,0,0
7.172580900088796,-1,0,0,1,0,0
6.027650160149742,-1,0,0,1,0,0
3.9578916096804058,-1,0,0,1,0,0
5.229321531755984,-1,0,0,1,0,0
15.161223878562183,-1,0,0,1,0,0
4.59470089220704,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
8.693375853439345,-1,0,0,1,0,0
10.925111142562795,-1,0,0,1,0,0
13.296914504626482,-1,0,0,1,0,0
11.507871107971258,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
9.177544478619446,-1,0,1,1,0,0
5.818647867496962,-1,0,0,1,0,0
13.798123388310248,-1,0,1,1,0,0
5.484806552432618,-1,0,1,1,0,0
-8.832284990891335,-1,0,0,1,0,0
7.349596596552507,-1,0,0,1,0,0
22.4169779871973,-1,0,0,1,0,0
18.00411428585757,-1,0,0,1,0,0
7.3123828115731655,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
12.03462223455978,-1,0,0,1,0,0
8.406117991966163,-1,0,1,1,0,0
11.652045175031532,-1,0,0,1,0,0
14.079479900726373,-1,0,0,1,0,0
9.989989983299925,-1,0,0,1,0,0
13.21916408284309,-1,0,1,1,0,0
0.0,-1,0,0,1,0,0
11.189552331988294,-1,0,0,1,0,0
17.154304523463516,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
0.0,-1,0,1,1,0,0
22.245191066084942,-1,0,0,1,0,1
6.924355572627039,-1,0,0,1,0,0
5.635740794544237,-1,0,0,1,0,0
9.129806062724757,-1,0,0,1,0,0
9.615397743571819,-1,0,0,1,0,0
17.01958527077627,-1,0,0,1,0,1
-9.33319160782525,-1,0,1,1,0,0
12.779312285079943,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
7.883735163105243,-1,0,1,1,0,0
17.294744859332198,-1,0,1,1,0,0
17.48761027796272,-1,0,0,1,0,0
8.448360500284249,-1,0,0,1,0,0
9.105748491234573,-1,0,0,1,0,0
9.394020642776812,-1,0,0,1,0,0
13.074522671820048,-1,0,0,1,0,0
1.4422495703074083,-1,0,0,1,0,0
8.971100718464985,-1,0,0,1,0,0
7.453039913720836,-1,0,0,1,0,0
7.299893662052677,-1,0,1,1,0,0
5.506878446387352,-1,0,0,1,0,0
-6.073177943751325,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
18.65968417982733,-1,0,0,1,0,0
10.082648376090521,-1,0,1,1,0,0
10.629536701611748,-1,0,0,1,0,1
25.893548976475316,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
8.50864173023001,-1,0,0,1,0,0
9.86142181274706,-1,0,0,1,0,0
10.062936403279167,-1,0,1,1,0,0
10.543283161906693,-1,0,0,1,0,0
17.90900579878144,-1,0,0,1,0,0
15.56098072296285,-1,0,1,1,0,0
10.840678779043696,-1,0,0,1,0,0
14.211087023335775,-1,0,0,1,0,0
9.097700985061502,-1,0,0,1,0,0
2.080083823051904,-1,0,0,1,0,0
13.167458870954752,-1,0,1,1,0,0
10.757791359024742,-1,0,0,1,0,0
10.608845115109894,-1,0,0,1,0,0
-5.708267473384861,-1,0,0,1,0,0
26.186528435540474,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
12.324480295498077,-1,0,1,1,0,0
9.177544478619446,-1,0,0,1,0,0
19.503615371732934,-1,0,1,1,0,0
8.02595735255576,-1,0,1,1,0,0
4.481404746557165,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
16.299062763680077,-1,0,0,1,0,0
7.605904921522784,-1,0,0,1,0,0
12.164403991146798,-1,0,1,1,0,0
7.86222418262669,-1,0,1,1,0,0
13.468146206534058,-1,0,0,1,0,0
6.171005792776718,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
10.46777725423642,-1,0,0,1,0,0
-7.651724731089557,-1,0,1,1,0,0
11.013756892774705,-1,0,0,1,0,0
6.958943337186095,-1,0,0,1,0,0
11.385762466127971,-1,0,0,1,0,0
12.86245518275925,-1,0,0,1,0,0
8.908538705945453,-1,0,0,1,0,1
1.5874010519681994,-1,0,1,1,0,1
15.151066087700784,-1,0,0,1,0,0
5.0132979349645845,-1,0,0,1,0,1
14.882037721473813,-1,0,0,1,0,0
12.09872262999411,-1,0,0,1,0,0
7.640321249615054,-1,0,1,1,0,0
5.848035476425732,-1,0,0,1,0,0
17.361353430691857,-1,0,0,1,0,0
3.556893304490063,-1,0,1,1,0,0
2.2239800905693157,-1,0,0,1,0,0
8.797967850318951,-1,0,0,1,0,0
3.3322218516459534,-1,0,0,1,0,0
13.893753555181902,-1,0,0,1,0,0
13.974443170626397,-1,0,0,1,0,0
12.110097893022209,-1,0,0,1,0,0
7.824294185879081,-1,0,0,1,0,0
2.2239800905693157,-1,0,0,1,0,0
12.342011585553436,-1,0,0,1,0,0
15.762105415852076,-1,0,0,1,0,0
6.036810736797685,-1,0,1,1,0,0
7.281079419705337,-1,0,0,1,0,0
8.056886202875548,-1,0,0,1,0,0
8.471647168509786,-1,0,1,1,0,0
13.69937305103322,-1,0,0,1,0,0
9.704698896018698,-1,0,0,1,0,0
10.482965576835586,-1,0,0,1,0,0
8.036293432685742,-1,0,1,1,0,0
21.108284221871365,-1,0,0,1,0,0
12.529530182529571,-1,0,0,1,0,0
0.0,-1,0,1,1,0,0
11.065722246465494,-1,0,1,1,0,0
-12.116912806049228,-1,0,1,1,0,0
10.192920885783366,-1,0,0,1,0,1
8.485557944181444,-1,0,1,1,0,0
10.079368399158984,-1,0,1,1,0,0
8.754691361801427,-1,0,1,1,0,1
1.4422495703074083,-1,0,0,1,0,0
8.845085421832664,-1,0,0,1,0,0
16.38145832307205,-1,0,0,1,0,0
6.5421326203771795,-1,0,1,1,0,0
14.042388535278947,-1,0,1,1,0,0
10.757791359024742,-1,0,0,1,0,0
16.77678198587113,-1,0,1,1,0,0
10.163963568148533,-1,0,1,1,0,0
14.674467842485564,-1,0,0,1,0,0
10.737591595966627,-1,0,0,1,0,0
11.530479950193424,-1,0,0,1,0,0
3.7797631496846193,-1,0,0,1,0,0
8.853598502565642,-1,0,0,1,0,0
5.818647867496962,-1,0,0,1,0,0
7.093970944750709,-1,0,0,1,0,0
7.1005884587975405,-1,0,0,1,0,0
0.0,-1,0,1,1,0,0
0.0,-1,0,0,1,0,0
30.76724746831841,-1,0,0,1,0,0
17.842242808912694,-1,0,0,1,0,0
13.308216604844308,-1,0,0,1,0,0
5.77899656515213,-1,0,1,1,0,0
7.459035925891642,-1,0,0,1,0,0
22.976661897092143,-1,0,1,1,0,0
13.718882800796218,-1,0,0,1,0,0
7.107193661172561,-1,0,1,1,0,0
5.484806552432618,-1,0,0,1,0,0
12.58659866819851,-1,0,0,1,0,1
4.834588127111639,-1,0,0,1,0,0
10.731806254547124,-1,0,0,1,0,0
0.0,-1,0,0,1,0,0
10.388078054584831,-1,0,0,1,0,0
7.324829444634315,-1,0,0,1,0,0
16.190432800454925,-1,0,0,1,0,0
12.215996216826198,-1,0,0,1,0,0
9.386460059516399,-1,0,1,1,0,0
11.1091070459642,-1,0,0,1,0,0
