balance,pdays,previous,housing,contact_cellular,contact_unknown,poutcome_success,poutcome_unknown,y
-2.3776885526071423,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.4448105411465504,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.7414303879875191,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6541383034601737,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
2.278311849355581,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9184735380690566,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
0.944363795645329,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.5090267147431912,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.13238543098270503,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.48017260754818397,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
-0.24210805881236244,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.20629901317836105,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.8267446438376541,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.61761019453664,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.5299269431497166,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.3494306464343133,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
0.2660903641879577,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.2451060564548542,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.244785439390274,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.6778391912227381,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.7162698331655796,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.14374080451090074,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.28422490676102957,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.1301269302421644,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.21567648206854861,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.5516948973049005,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.021286593901730815,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.517793602131895,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.44463834463438295,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.380865813724183,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.4527893685137414,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.5482616933618112,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.5935662434199848,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.38316904198998825,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
1.210271726744568,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.10168481237351105,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.3632308329266786,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.22782656326362233,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.01033533017600288,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.3931529958324086,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9224465621379734,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.8493710946715598,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9595402346094332,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.5664077304451283,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.2702094531020321,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.3330296899826913,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.20725972749120075,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.1612743487392185,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6744298149483534,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.7543054516804202,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.42877817989874756,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.12153861125846013,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-2.161566030765334,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.9866297017944512,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.363679918786108,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.4866496581215984,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.7034261454446529,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.1272695550125058,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.20141787802005234,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.6050144671939648,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.693370316241485,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.25155520491560307,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.01892988217733662,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.678674166660839,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9684941119083315,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.4815932147890656,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.10569322541076573,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.27981060028324045,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.18601314732553795,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.8780872425970919,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.9184735380690566,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.7929626804075487,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.8393580155521119,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.34411095953899384,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.5525530697595749,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.7215290032967776,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-2.031933709172544,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
1.0357928452587002,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.3008460552066558,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.38145616734602616,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.8226195525166425,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.3022925653515539,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.11886247572191969,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.4995334304638176,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.19062951178589901,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.7501863146119074,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.8090878263575773,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.319598164474316,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.6960897003339109,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.4449572105825204,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-2.41899356032273,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.6304873927239663,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.47205893304246493,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.7626105304413757,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.010537254227485417,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.19182571480396532,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.1360288761258299,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.3537558978543894,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.5593880083100959,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.7040141395202809,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.20629901317836105,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.12662701183095723,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
-0.0602967088539528,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
-0.1953918245269177,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
0.2671225013027273,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.1622107320663611,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.5237939570254032,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
-1.900515634403639,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.3330296899826913,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.293916227430127,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.28868881478281544,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.4396663334724689,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.5253576327657126,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.038713534901357,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.3523677868748032,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.890715512158929,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
0.5992251142103183,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.4906176330660317,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.7504081616214139,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.22398518354807803,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.38316904198998825,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.09380578065231171,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.22001176358850044,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.8205502777805553,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.5968165461291355,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.1919412445503637,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6419209845532771,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.24344460375513388,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.4549902431715263,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.8807668900528631,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.3596280331519205,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.7162698331655796,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.11165545838784398,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.03311263361074633,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.8503756037686871,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.3415242110748469,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-2.8455676563764745,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.11690553392830877,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.4493185552375808,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.8125900688957564,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.645631029761348,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9667096020649532,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.1710976648880054,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.27583245308710974,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.0901772186450853,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.4269362049095897,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.2884412961724804,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.7730202998525058,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9154246435936184,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.02509694219969459,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.00808713896068958,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.6016193359097817,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.3156943823014489,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.924310774050216,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.4179065109487162,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.07584158277657939,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.578398993107213,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.5525530697595749,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.7573612158879555,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.6220448304979729,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.44919692419508406,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.6089881377069483,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.612384025539104,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.03271015319707741,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6550709850567834,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.9846359689966067,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.5061635658908157,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.40809103763792887,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.9495992368519088,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6591010570905117,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.1620187396280113,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.19987503932528833,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.8090878263575773,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.3320125116641271,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.09767226986213691,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.19987503932528833,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.2134427239623842,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.14995924604916205,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6156514607266304,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.2551559443340964,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.0605704555582205,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.8473478255242324,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.05421868764574296,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
-0.8549829197650574,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.8754472030330882,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6343155604073698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.2332753766438973,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.16281698252944773,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6005510799005053,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
0.7142418549685802,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.01892988217733662,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
2.434694941347826,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.3824088816208981,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
-0.17778976376419287,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.19062951178589901,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.33388732620233963,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.0040283562942040165,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.5224482790189209,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.3560070944836154,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.2626231373497651,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.736624706259713,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.05639754388968648,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
0.6288872502784296,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.15753596269655262,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.2253259092576017,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.07634206126002786,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.22255252401364833,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.3849151801805096,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.13813559799035816,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.3310730775256283,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.5839422812003254,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
-0.22255252401364833,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.007176156233532132,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.6028664942842633,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.7738371522161985,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
-0.043466493226116065,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.777097380535095,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.9268406981388955,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-2.776466294295885,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.5411736250002082,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.5510797036893236,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.30550447655995155,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.5237939570254032,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.971649807008511,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.12460672575711705,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.1051489384439726,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.2988558165791517,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.08806233896330108,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
2.9910517012300266,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.67260450016334,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9284926119556571,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-2.5502892591707815,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.052255688728412804,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
0.5715679890998295,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.09967035695615693,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.20725972749120075,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.9377980683386575,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.4133235837992684,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.01582019511816799,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.4553274647843093,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.28422490676102957,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
2.0551891559951443,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.40531535533447893,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.5217192864084931,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6600284237689461,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
0.34870987557457667,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.8872346317738005,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.8649819693784784,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
0.007176156233532132,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.3719804491148355,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.293916227430127,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.4813248299750522,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.8377016124152243,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.3023926551373691,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.3334190891462699,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.73898817392957,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.6153260458484144,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.14881357120010746,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.9114369366331596,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.27123530385599237,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.9337389585237603,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.5228125265400148,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9909789357949453,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.8088256947803625,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.03311263361074633,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.8496223200637378,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.32018038557846035,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
3.1543871387142333,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.011703845553347,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.1518125565720642,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.13919250693712673,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.5911598065084112,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.0787837684767698,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-2.0288390447243723,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.5848547400706431,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-2.3715694243316356,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.9233905264166375,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
0.07564156028184411,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.13288633657850485,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-2.193293970669383,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
0.08122195070492218,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.4657578120804746,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.9646982995185956,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.25982804487801303,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.3757010037580173,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
1.6338804998521859,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.5350996209677336,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.45794889200819133,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.15611537593394456,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-2.045117239708582,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-0.5810551366894058,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.38141872267439775,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.01737724410696289,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
1.1545524535114757,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.08711155005971927,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.28643949965709503,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
1.2865025858657404,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.04467870640202431,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.6018749549843622,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1
-0.7235220658004216,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-1.3720458426157036,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
-0.47129480212480585,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
0.03647795801787848,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0
-1.7152436121907648,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1
-1.9681206554017558,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0
